Winner,First Dragon,First Inhibitor,First Rift Herald,First Baron Nashor,First Tower,Barons,Dragons,Vision Score,Towers Taken,Time of CC Dealt,Kills,Assists,Deaths,Creep Score,Gold
False,False,False,False,False,True,0,2,139,3,61,11,11,24,436,34892
True,False,False,False,False,True,0,2,117,3,48,25,36,10,399,43468
True,True,True,True,True,False,1,3,163,6,137,38,53,24,501,57420
False,True,True,True,True,False,1,3,137,6,106,28,41,34,543,54173
False,True,False,True,False,True,0,2,147,3,77,27,36,33,488,49997
True,True,False,True,False,True,0,2,138,3,63,27,28,33,507,53042
False,False,False,False,False,False,0,0,37,0,38,5,6,18,319,21281
True,False,False,False,False,False,0,0,62,0,55,18,27,5,285,30829
False,True,False,False,False,True,1,2,236,6,163,21,47,31,533,58755
True,True,False,False,False,True,1,2,217,6,103,28,70,24,514,63430
False,False,False,False,False,True,0,0,101,2,87,16,21,28,477,37385
True,False,False,False,False,True,0,0,131,2,101,23,47,20,422,45525
True,True,False,False,False,True,0,1,65,4,22,8,6,2,290,24992
False,True,False,False,False,True,0,1,48,4,24,2,2,8,236,16372
True,True,True,True,True,True,2,4,258,9,92,29,40,25,423,59421
False,True,True,True,True,True,2,4,197,9,88,25,50,26,609,58277
False,False,False,False,False,True,0,0,79,1,48,12,12,28,511,35102
True,False,False,False,False,True,0,0,117,1,79,27,54,10,406,44894
False,False,False,False,False,False,0,1,92,3,72,20,20,14,768,50748
True,False,False,False,False,False,0,1,165,3,136,21,23,15,790,55828
False,False,False,True,False,False,0,0,57,2,64,5,15,18,284,25217
True,False,False,True,False,False,0,0,83,2,65,13,33,8,408,30182
False,False,True,True,False,True,0,2,117,5,91,18,40,23,443,38161
True,False,True,True,False,True,0,2,82,5,57,25,48,22,398,42012
False,False,False,False,False,False,0,0,73,2,68,15,21,25,702,46049
True,False,False,False,False,False,0,0,90,2,37,30,31,13,614,53196
True,True,True,False,False,True,0,3,104,7,52,26,36,13,382,40268
False,True,True,False,False,True,0,3,89,7,50,13,22,19,456,32776
True,False,True,True,True,True,1,1,91,7,116,27,42,9,529,47685
False,False,True,True,True,True,1,1,81,7,64,15,22,20,537,40886
True,True,False,True,False,True,0,1,70,5,74,18,18,5,274,27888
False,True,False,True,False,True,0,1,46,5,36,2,6,15,223,17892
True,False,True,False,True,False,1,2,157,7,112,38,44,19,464,56001
False,False,True,False,True,False,1,2,150,7,70,20,24,35,510,50433
True,True,True,True,True,False,1,4,128,9,63,24,36,16,424,46369
False,True,True,True,True,False,1,4,131,9,48,18,32,22,617,44423
False,False,False,False,False,False,0,0,53,0,39,6,10,17,214,20963
True,False,False,False,False,False,0,0,70,0,34,18,21,6,303,28448
False,False,False,False,False,False,0,0,102,1,66,12,21,23,382,32245
True,False,False,False,False,False,0,0,139,1,55,20,40,9,410,42799
False,False,False,True,False,True,0,0,81,1,49,10,13,17,309,26619
True,False,False,True,False,True,0,0,61,1,62,19,24,11,305,30784
False,True,False,False,False,False,0,1,69,1,70,6,7,17,447,25427
True,True,False,False,False,False,0,1,73,1,28,22,20,5,480,36453
True,True,True,False,True,False,1,1,118,7,85,37,44,30,601,55799
False,True,True,False,True,False,1,1,84,7,44,30,30,42,655,55213
False,False,False,True,False,False,0,0,85,2,44,19,19,21,493,37162
True,False,False,True,False,False,0,0,82,2,63,24,29,18,539,43506
True,True,True,False,True,True,1,3,198,10,88,20,30,13,593,53329
False,True,True,False,True,True,1,3,175,10,36,13,17,21,695,44523
True,False,False,True,False,False,0,2,144,6,79,23,33,3,515,44925
False,False,False,True,False,False,0,2,79,6,26,9,7,23,609,35908
True,True,True,True,False,True,0,2,90,7,64,20,51,12,318,37925
False,True,True,True,False,True,0,2,77,7,66,8,12,28,370,26575
True,False,True,False,True,True,1,0,86,8,93,22,30,9,516,41649
False,False,True,False,True,True,1,0,108,8,64,8,12,24,279,28396
False,True,False,False,True,False,1,1,143,3,99,18,33,29,462,42278
True,True,False,False,True,False,1,1,181,3,75,29,53,17,606,52608
True,True,True,True,True,True,1,1,121,10,52,16,43,13,422,39926
False,True,True,True,True,True,1,1,96,10,73,8,29,17,408,32082
True,True,True,True,True,True,1,4,177,10,140,42,55,28,468,59595
False,True,True,True,True,True,1,4,101,10,150,25,46,39,587,48882
False,False,False,True,False,True,0,0,122,4,106,26,28,34,391,42198
True,False,False,True,False,True,0,0,142,4,98,43,57,23,398,53332
True,True,True,True,True,True,1,2,121,8,88,33,39,14,398,43418
False,True,True,True,True,True,1,2,57,8,79,16,16,29,499,36025
True,False,True,True,True,True,2,2,170,10,73,43,52,37,400,61703
False,False,True,True,True,True,2,2,126,10,143,31,63,40,575,51593
False,False,False,False,False,True,1,2,137,4,69,15,28,19,402,41153
True,False,False,False,False,True,1,2,114,4,63,22,30,18,442,46388
True,False,True,True,False,False,1,3,161,8,55,20,26,19,744,57069
False,False,True,True,False,False,1,3,200,8,66,21,29,22,585,52749
True,True,True,True,False,True,0,2,151,9,88,15,26,20,459,44553
False,True,True,True,False,True,0,2,107,9,38,16,19,14,603,42828
False,False,False,True,False,True,0,0,70,1,57,10,20,24,323,29434
True,False,False,True,False,True,0,0,86,1,60,23,33,13,421,42276
True,True,True,True,True,True,1,3,124,9,45,15,28,7,373,40282
False,True,True,True,True,True,1,3,75,9,33,8,10,14,368,30452
False,False,False,True,True,False,1,1,137,6,122,30,35,26,629,55409
True,False,False,True,True,False,1,1,188,6,122,23,66,27,473,51856
False,False,True,True,False,True,0,2,176,7,104,29,34,30,500,53851
True,False,True,True,False,True,0,2,111,7,111,33,43,29,645,59280
False,False,False,False,True,False,3,1,246,5,186,31,80,34,603,69327
True,False,False,False,True,False,3,1,140,5,93,37,72,31,883,74072
True,True,True,True,True,False,1,2,126,9,87,37,55,20,545,54272
False,True,True,True,True,False,1,2,141,9,138,20,56,36,416,42646
False,True,False,False,False,False,0,1,53,1,30,15,11,22,348,27178
True,True,False,False,False,False,0,1,81,1,80,26,44,14,257,32961
True,False,True,True,True,True,1,1,90,9,86,29,40,15,356,40976
False,False,True,True,True,True,1,1,92,9,116,13,15,27,328,30518
True,True,True,False,False,True,0,1,29,6,16,16,10,2,338,26309
False,True,True,False,False,True,0,1,16,6,23,2,0,14,190,14268
False,False,False,False,False,False,0,0,64,1,57,2,7,21,351,22853
True,False,False,False,False,False,0,0,105,1,80,25,30,6,359,36910
True,False,True,False,True,False,1,2,159,9,105,26,46,15,342,44124
False,False,True,False,True,False,1,2,137,9,85,11,19,28,617,39528
False,False,False,False,True,False,1,0,185,4,97,23,42,38,417,51248
True,False,False,False,True,False,1,0,210,4,109,32,56,23,687,58645
False,False,False,True,False,True,0,1,98,2,93,25,33,28,538,44737
True,False,False,True,False,True,0,1,125,2,141,29,62,21,564,48892
False,False,False,False,False,False,0,0,0,0,3,0,1,1,13,3113
True,False,False,False,False,False,0,0,0,0,1,0,1,1,29,4073
True,True,True,False,False,False,1,1,148,9,85,30,68,16,573,52235
False,True,True,False,False,False,1,1,158,9,99,14,31,30,523,42718
False,False,False,True,False,True,0,3,169,4,67,22,30,28,684,58795
True,False,False,True,False,True,0,3,195,4,87,24,57,21,638,66147
True,False,True,True,False,False,0,0,79,6,40,26,25,12,599,44745
False,False,True,True,False,False,0,0,71,6,52,16,17,19,559,38433
True,True,True,True,True,True,1,3,100,9,43,23,32,9,542,41590
False,True,True,True,True,True,1,3,84,9,66,9,12,24,582,32408
True,True,True,True,False,True,0,1,72,9,32,22,25,9,330,34060
False,True,True,True,False,True,0,1,49,9,30,7,6,23,253,22172
True,False,False,True,False,True,0,0,83,5,77,20,27,17,321,35749
False,False,False,True,False,True,0,0,86,5,74,19,24,23,337,33456
False,False,False,False,False,False,0,0,102,1,108,17,51,33,465,38278
True,False,False,False,False,False,0,0,140,1,59,31,37,21,494,50799
False,False,True,True,False,True,0,1,143,6,54,9,11,29,439,38883
True,False,True,True,False,True,0,1,97,6,55,32,44,9,576,53757
True,True,True,True,False,True,0,1,58,10,61,15,31,8,421,33080
False,True,True,True,False,True,0,1,52,10,40,6,14,18,235,21383
True,True,True,True,True,True,1,2,120,10,80,24,41,19,373,40013
False,True,True,True,True,True,1,2,78,10,74,14,17,22,366,31399
False,False,False,True,False,False,0,0,60,1,41,14,13,21,489,34227
True,False,False,True,False,False,0,0,120,1,77,18,37,13,343,38031
False,False,False,False,False,True,0,1,66,4,62,16,10,23,469,35100
True,False,False,False,False,True,0,1,94,4,101,24,39,15,468,41439
False,False,False,False,False,False,0,0,60,0,30,12,13,19,232,24275
True,False,False,False,False,False,0,0,82,0,61,20,23,8,320,34230
True,True,True,True,True,True,1,4,196,11,105,28,46,18,544,56338
False,True,True,True,True,True,1,4,183,11,101,18,36,21,567,50431
False,True,False,True,False,True,0,1,106,3,126,18,42,17,568,42391
True,True,False,True,False,True,0,1,171,3,66,20,53,15,505,49169
False,False,False,False,False,False,0,0,38,0,15,3,2,13,267,18867
True,False,False,False,False,False,0,0,56,0,57,11,15,4,299,26008
True,False,False,True,False,True,0,1,43,2,30,6,14,3,247,21990
False,False,False,True,False,True,0,1,43,2,26,3,0,12,344,19223
False,False,False,True,True,False,1,0,74,2,49,4,19,25,273,27519
True,False,False,True,True,False,1,0,104,2,77,25,33,9,427,41825
True,True,True,True,True,True,2,4,131,11,58,36,25,19,627,57700
False,True,True,True,True,True,2,4,112,11,94,20,40,30,422,41502
False,True,False,True,False,True,0,1,129,3,138,20,35,39,365,42550
True,True,False,True,False,True,0,1,191,3,85,39,63,23,475,58147
False,False,True,False,True,False,2,2,226,7,96,30,66,29,598,61972
True,False,True,False,True,False,2,2,136,7,128,25,49,30,725,58093
True,False,True,True,True,True,1,2,121,10,36,12,27,7,426,40972
False,False,True,True,True,True,1,2,86,10,56,6,6,16,422,30037
False,False,False,False,False,False,0,0,70,0,48,11,15,19,529,32493
True,False,False,False,False,False,0,0,91,0,51,19,29,10,519,41701
False,False,False,False,False,True,0,0,95,3,103,20,27,29,604,46089
True,False,False,False,False,True,0,0,180,3,209,34,48,16,463,50706
True,True,True,True,True,False,1,2,129,8,49,14,19,7,474,40378
False,True,True,True,True,False,1,2,63,8,57,9,12,13,609,36541
False,False,False,False,True,False,1,1,169,5,113,22,34,22,599,54739
True,False,False,False,True,False,1,1,172,5,96,21,48,18,529,52340
False,False,False,False,False,False,0,0,69,0,43,10,17,20,269,24557
True,False,False,False,False,False,0,0,83,0,45,21,19,11,438,35930
False,False,False,False,False,False,0,0,18,0,19,5,2,13,154,15215
True,False,False,False,False,False,0,0,33,0,24,12,12,3,240,24788
True,True,True,True,True,False,1,3,182,7,76,22,39,18,463,46972
False,True,True,True,True,False,1,3,140,7,75,16,18,28,468,41787
True,False,False,False,True,True,2,2,211,8,69,35,58,24,579,63418
False,False,False,False,True,True,2,2,158,8,122,29,44,39,432,57435
False,False,False,True,False,True,0,1,95,4,67,22,20,28,574,44450
True,False,False,True,False,True,0,1,119,4,40,34,30,20,607,51700
True,True,False,False,False,True,0,1,50,4,50,28,17,4,373,32955
False,True,False,False,False,True,0,1,37,4,38,2,8,21,204,16518
True,False,True,False,True,True,2,3,177,8,56,20,43,19,444,47207
False,False,True,False,True,True,2,3,154,8,70,10,33,31,449,41050
True,False,False,False,True,False,1,3,125,4,154,32,82,18,400,50152
False,False,False,False,True,False,1,3,140,4,101,17,56,30,409,42763
True,True,False,True,False,True,0,2,54,5,37,18,19,4,265,27834
False,True,False,True,False,True,0,2,34,5,32,1,3,19,196,16493
False,True,False,True,True,False,1,3,172,3,96,28,33,29,441,48449
True,True,False,True,True,False,1,3,161,3,78,33,59,20,476,55116
False,False,False,False,False,True,0,0,86,1,52,10,4,14,397,28548
True,False,False,False,False,True,0,0,80,1,40,11,19,10,467,34193
True,False,True,True,True,False,2,2,170,7,59,30,51,15,422,49234
False,False,True,True,True,False,2,2,140,7,63,16,22,28,482,44148
False,False,False,False,False,False,0,0,130,1,103,30,53,31,575,54082
True,False,False,False,False,False,0,0,163,1,140,31,50,27,508,58061
True,False,True,True,False,True,0,1,101,7,59,34,30,12,507,44568
False,False,True,True,False,True,0,1,113,7,46,17,25,29,294,33648
True,True,True,True,True,True,3,4,146,11,72,41,38,27,533,64906
False,True,True,True,True,True,3,4,168,11,67,19,40,35,772,51879
True,True,True,True,False,True,0,2,95,8,43,22,30,13,465,36322
False,True,True,True,False,True,0,2,78,8,46,10,25,25,352,28613
True,True,True,False,True,False,1,1,123,8,91,20,36,12,486,46064
False,True,True,False,True,False,1,1,149,8,56,14,24,20,603,40727
False,True,True,False,True,True,1,2,180,6,128,26,43,35,451,50539
True,True,True,False,True,True,1,2,158,6,76,32,61,28,490,58037
True,True,True,True,False,True,0,3,61,11,54,31,30,8,485,43734
False,True,True,True,False,True,0,3,71,11,53,8,15,25,307,28141
True,True,False,True,True,True,1,3,101,5,41,18,30,5,357,35383
False,True,False,True,True,True,1,3,60,5,32,6,2,17,404,27369
True,False,False,True,False,True,0,1,67,3,47,15,23,10,282,26725
False,False,False,True,False,True,0,1,44,3,45,10,14,12,274,21475
False,False,False,False,False,False,0,1,107,1,225,17,21,18,426,36365
True,False,False,False,False,False,0,1,118,1,44,20,20,15,422,42242
False,False,False,False,False,False,0,0,78,1,34,0,2,14,423,26511
True,False,False,False,False,False,0,0,117,1,43,14,29,0,439,39780
False,False,False,False,False,True,0,1,111,5,56,17,24,22,578,44780
True,False,False,False,False,True,0,1,101,5,45,26,23,18,745,56335
True,False,True,True,False,True,1,3,248,9,134,21,58,17,683,58182
False,False,True,True,False,True,1,3,194,9,77,15,39,29,865,56013
True,False,True,True,False,True,0,0,59,7,64,18,28,5,268,28673
False,False,True,True,False,True,0,0,21,7,39,6,7,20,226,18742
True,True,True,True,True,True,1,2,126,8,68,34,55,11,348,45370
False,True,True,True,True,True,1,2,79,8,92,10,20,29,405,31158
False,False,False,False,False,False,0,0,80,1,50,5,10,19,356,25169
True,False,False,False,False,False,0,0,74,1,65,22,26,5,443,38354
False,False,False,False,False,False,0,0,83,0,37,6,7,19,442,26245
True,False,False,False,False,False,0,0,101,0,82,16,28,8,384,38332
True,False,True,True,True,True,2,2,159,11,98,33,62,11,484,55711
False,False,True,True,True,True,2,2,161,11,82,15,22,32,508,43137
True,True,True,True,False,True,0,2,63,7,53,28,33,8,543,41753
False,True,True,True,False,True,0,2,81,7,82,6,14,20,281,25106
True,True,True,False,True,False,1,2,107,8,89,28,54,10,358,41409
False,True,True,False,True,False,1,2,60,8,103,12,11,26,425,32094
False,False,False,False,False,False,0,2,145,2,76,16,38,21,386,40370
True,False,False,False,False,False,0,2,192,2,102,23,46,16,523,52240
False,False,False,False,False,False,0,0,129,1,85,16,32,29,465,44800
True,False,False,False,False,False,0,0,116,1,116,31,50,20,686,57036
True,True,True,False,False,True,0,1,64,6,54,19,16,3,213,29361
False,True,True,False,False,True,0,1,25,6,30,2,3,14,231,15322
False,False,False,False,False,False,0,0,81,1,61,9,12,15,478,28530
True,False,False,False,False,False,0,0,79,1,43,19,20,10,455,35829
True,True,True,True,False,False,0,3,93,6,39,20,30,7,380,36745
False,True,True,True,False,False,0,3,58,6,73,9,11,18,460,29867
False,False,False,False,False,False,0,0,48,1,33,5,6,20,434,26685
True,False,False,False,False,False,0,0,83,1,35,17,29,5,520,34651
False,False,False,False,False,False,0,0,33,0,28,4,4,15,272,16006
True,False,False,False,False,False,0,0,50,0,25,15,14,3,334,27079
True,True,True,True,False,True,0,2,66,9,103,21,43,9,283,34208
False,True,True,True,False,True,0,2,69,9,47,8,14,24,233,23605
False,False,False,False,False,False,0,2,94,3,78,22,25,25,661,49377
True,False,False,False,False,False,0,2,179,3,113,26,42,19,468,49140
True,False,True,True,True,True,1,3,143,7,79,36,60,23,717,64695
False,False,True,True,True,True,1,3,247,7,97,22,41,32,552,57807
True,False,True,False,True,False,1,1,155,9,114,28,60,23,469,53003
False,False,True,False,True,False,1,1,107,9,67,31,25,28,635,51876
True,True,False,False,True,True,1,2,80,6,26,22,26,6,507,39934
False,True,False,False,True,True,1,2,88,6,64,6,8,25,494,26445
False,False,False,False,False,False,0,0,100,2,85,11,32,27,474,33863
True,False,False,False,False,False,0,0,120,2,90,19,37,18,355,35799
True,True,False,True,False,True,0,1,87,5,33,22,20,10,337,34747
False,True,False,True,False,True,0,1,68,5,57,11,13,21,470,29119
True,True,True,True,False,True,0,2,83,7,61,21,30,9,509,37414
False,True,True,True,False,True,0,2,95,7,58,11,11,22,322,29372
False,False,True,False,True,False,1,0,145,6,54,18,25,13,484,45196
True,False,True,False,True,False,1,0,147,6,74,11,24,18,529,45008
False,False,False,False,False,False,0,0,75,0,62,10,19,21,335,28184
True,False,False,False,False,False,0,0,64,0,41,22,15,12,538,38429
False,False,False,False,False,False,0,0,79,0,51,14,15,20,361,30249
True,False,False,False,False,False,0,0,87,0,31,22,20,11,497,42882
True,True,True,True,True,True,1,4,117,8,61,26,34,11,591,49076
False,True,True,True,True,True,1,4,126,8,97,13,17,24,458,36899
True,True,True,True,False,False,0,2,115,6,30,28,36,22,734,51779
False,True,True,True,False,False,0,2,131,6,109,21,26,23,499,47032
False,True,False,True,False,True,0,1,91,4,91,12,22,31,448,33028
True,True,False,True,False,True,0,1,122,4,66,31,31,17,512,43222
True,False,True,True,True,True,2,2,183,9,105,30,88,29,466,59050
False,False,True,True,True,True,2,2,157,9,29,30,33,31,727,57416
False,False,False,False,False,False,0,1,100,2,149,19,30,23,450,35887
True,False,False,False,False,False,0,1,139,2,105,22,41,18,357,43110
True,False,False,False,False,False,0,1,90,5,43,21,29,2,400,36566
False,False,False,False,False,False,0,1,54,5,42,3,3,19,323,23354
False,False,False,False,False,False,0,0,69,0,47,11,24,26,280,24895
True,False,False,False,False,False,0,0,90,0,71,28,31,15,339,37664
False,False,False,False,False,False,0,0,44,0,90,7,13,20,225,19243
True,False,False,False,False,False,0,0,67,0,61,20,35,7,265,30906
True,True,True,True,True,True,1,4,153,8,73,21,28,14,458,46267
False,True,True,True,True,True,1,4,151,8,59,13,19,20,453,39657
False,False,False,True,False,True,0,1,106,3,46,10,18,25,548,33858
True,False,False,True,False,True,0,1,113,3,54,28,51,14,553,46655
False,True,False,True,False,False,0,1,82,4,66,16,19,30,584,42350
True,True,False,True,False,False,0,1,150,4,78,30,44,12,490,51260
True,True,True,True,False,True,0,5,165,7,44,17,38,21,547,49382
False,True,True,True,False,True,0,5,113,7,56,26,27,27,700,53835
True,False,True,False,True,True,1,1,125,7,112,21,61,11,336,38179
False,False,True,False,True,True,1,1,101,7,75,11,9,23,429,34047
True,False,True,True,True,False,1,1,129,11,146,33,81,14,536,49029
False,False,True,True,True,False,1,1,75,11,128,15,25,34,368,34426
False,False,False,False,False,False,0,1,114,4,90,22,36,24,786,57454
True,False,False,False,False,False,0,1,173,4,63,30,39,22,797,63093
False,True,False,True,False,True,0,3,66,4,38,15,15,25,475,37484
True,True,False,True,False,True,0,3,80,4,30,29,39,16,422,40558
False,True,False,True,False,True,0,2,127,1,80,22,23,30,498,45308
True,True,False,True,False,True,0,2,150,1,80,32,33,20,463,52062
False,False,False,True,False,True,0,2,118,4,67,24,28,26,524,44267
True,False,False,True,False,True,0,2,119,4,51,28,39,24,607,50012
False,True,False,False,False,False,0,1,118,2,108,12,34,24,369,35371
True,True,False,False,False,False,0,1,80,2,39,26,32,14,654,48821
False,True,False,True,False,False,0,1,73,1,41,6,4,22,425,26596
True,True,False,True,False,False,0,1,103,1,31,22,27,7,367,35029
True,True,True,False,True,True,1,3,87,8,24,17,37,14,496,39649
False,True,True,False,True,True,1,3,74,8,45,16,16,19,477,34527
True,True,True,True,False,True,0,2,60,6,22,10,14,3,257,25156
False,True,True,True,False,True,0,2,29,6,37,2,4,12,288,16810
True,False,True,False,False,True,0,0,100,11,30,14,25,8,356,34356
False,False,True,False,False,True,0,0,42,11,34,8,7,19,283,25161
False,False,False,False,False,True,0,0,100,2,67,19,22,43,416,40244
True,False,False,False,False,True,0,0,149,2,108,38,73,17,353,50601
True,False,False,True,False,False,0,1,127,6,76,22,33,17,498,40767
False,False,False,True,False,False,0,1,102,6,65,20,26,24,373,37895
True,True,True,False,True,True,1,3,138,9,68,22,35,27,661,48524
False,True,True,False,True,True,1,3,146,9,97,30,53,20,490,46571
False,False,False,False,False,False,0,0,52,0,18,3,2,18,209,16896
True,False,False,False,False,False,0,0,58,0,30,12,22,3,191,25556
False,False,False,True,False,False,0,1,115,1,74,19,36,24,381,39487
True,False,False,True,False,False,0,1,126,1,68,26,33,19,468,44853
False,False,False,False,True,False,1,1,108,5,95,26,32,31,747,54936
True,False,False,False,True,False,1,1,120,5,69,28,42,24,666,58149
True,True,True,True,True,True,1,3,98,7,65,23,27,12,414,42010
False,True,True,True,True,True,1,3,106,7,70,13,17,17,399,32276
True,True,True,True,True,False,1,2,124,7,71,22,36,13,401,40266
False,True,True,True,True,False,1,2,76,7,90,11,13,21,442,31970
False,False,False,True,False,True,0,1,109,4,64,11,6,30,608,41531
True,False,False,True,False,True,0,1,97,4,70,38,55,12,568,53772
False,True,False,False,False,False,0,2,69,2,54,10,11,17,532,34429
True,True,False,False,False,False,0,2,114,2,63,15,40,7,516,37238
True,True,True,True,False,True,0,3,154,10,85,24,50,18,501,47197
False,True,True,True,False,True,0,3,136,10,87,18,33,31,405,40630
False,False,False,False,False,False,0,0,73,0,116,18,33,36,327,35808
True,False,False,False,False,False,0,0,97,0,104,36,51,17,383,45883
True,True,True,True,False,True,0,2,155,9,60,17,26,12,524,48720
False,True,True,True,False,True,0,2,176,9,78,14,24,15,495,45716
True,True,True,True,False,True,0,1,67,5,45,21,28,7,252,28908
False,True,True,True,False,True,0,1,61,5,46,5,10,18,323,19433
False,False,False,False,False,False,0,0,63,0,47,8,15,29,323,28182
True,False,False,False,False,False,0,0,72,0,26,31,40,10,458,40256
True,False,True,True,True,True,1,2,126,8,59,27,59,11,598,50350
False,False,True,True,True,True,1,2,164,8,73,9,25,27,387,34747
False,True,False,False,False,False,0,1,153,3,136,25,43,30,433,44937
True,True,False,False,False,False,0,1,102,3,103,33,44,23,628,55437
False,False,True,False,False,True,0,1,152,9,81,40,49,31,651,59383
True,False,True,False,False,True,0,1,202,9,123,32,49,35,759,59038
False,False,False,False,False,False,0,2,126,0,112,13,23,24,364,33715
True,False,False,False,False,False,0,2,105,0,71,26,41,9,652,46620
False,True,False,True,False,False,0,3,91,1,72,14,38,21,280,32379
True,True,False,True,False,False,0,3,94,1,74,22,33,16,513,42474
False,True,False,False,True,True,1,1,110,1,62,13,13,26,376,38841
True,True,False,False,True,True,1,1,111,1,79,30,55,15,623,48576
True,True,False,False,False,True,0,2,222,6,140,38,84,22,754,63182
False,True,False,False,False,True,0,2,172,6,102,28,40,34,629,64087
True,True,True,False,True,False,1,2,167,11,77,24,42,21,569,52533
False,True,True,False,True,False,1,2,120,11,131,23,34,34,596,45963
False,False,False,False,False,False,0,0,84,3,231,28,31,26,552,44862
True,False,False,False,False,False,0,0,77,3,31,26,30,23,526,50261
True,True,True,True,True,True,2,5,222,11,153,42,86,33,562,71274
False,True,True,True,True,True,2,5,214,11,142,29,64,39,790,67577
True,True,True,False,True,True,1,3,147,6,63,37,58,21,609,55916
False,True,True,False,True,True,1,3,77,6,75,24,31,32,579,45213
False,False,False,False,False,False,0,0,90,1,61,14,22,20,328,30452
True,False,False,False,False,False,0,0,106,1,56,23,34,13,379,38645
False,True,True,True,True,True,1,4,182,8,72,28,43,24,647,56670
True,True,True,True,True,True,1,4,167,8,109,24,39,34,523,53506
False,False,False,False,False,True,0,0,68,1,66,14,22,34,340,30334
True,False,False,False,False,True,0,0,117,1,73,27,52,15,368,43039
True,False,True,False,True,True,1,2,191,7,87,27,33,24,534,53704
False,False,True,False,True,True,1,2,190,7,66,29,35,26,615,55085
False,True,True,True,True,True,1,2,130,7,44,18,38,22,683,53267
True,True,True,True,True,True,1,2,179,7,88,11,37,26,491,47402
True,True,True,True,True,True,2,4,138,10,62,27,25,17,563,51012
False,True,True,True,True,True,2,4,126,10,57,14,25,26,424,39102
False,False,False,False,False,False,0,0,87,1,109,17,23,33,397,36967
True,False,False,False,False,False,0,0,106,1,69,38,55,17,355,50830
False,True,True,False,True,False,1,2,196,6,68,30,46,26,456,52868
True,True,True,False,True,False,1,2,153,6,112,27,40,27,501,54411
True,True,True,False,True,True,1,3,104,8,68,37,54,19,365,48477
False,True,True,False,True,True,1,3,100,8,57,19,30,26,384,37806
True,True,False,True,True,True,1,3,96,5,53,30,34,14,326,42990
False,True,False,True,True,True,1,3,56,5,13,13,14,24,472,31693
False,False,False,False,False,False,0,0,125,2,92,15,23,33,401,40353
True,False,False,False,False,False,0,0,93,2,36,36,30,15,633,54809
False,False,True,True,False,True,0,1,121,8,100,41,43,28,637,60179
True,False,True,True,False,True,0,1,149,8,87,27,65,38,468,55332
True,True,False,False,False,True,0,1,45,3,28,14,9,9,229,24773
False,True,False,False,False,True,0,1,44,3,35,8,7,14,295,22136
False,True,True,True,False,False,0,2,185,7,129,19,49,39,393,44154
True,True,True,True,False,False,0,2,158,7,110,32,82,28,469,55744
False,False,False,False,False,False,0,0,78,1,42,10,10,15,315,26163
True,False,False,False,False,False,0,0,65,1,49,15,25,10,300,31354
True,True,False,True,False,True,0,2,57,4,23,16,19,4,319,28726
False,True,False,True,False,True,0,2,30,4,18,4,1,20,254,19165
True,False,True,True,False,True,1,1,194,8,100,44,70,34,559,64217
False,False,True,True,False,True,1,1,219,8,191,31,62,38,516,55973
False,True,False,False,False,False,0,1,43,0,30,5,7,16,266,20884
True,True,False,False,False,False,0,1,47,0,39,8,21,5,358,25829
True,True,True,True,True,True,1,3,177,11,61,26,47,18,434,48483
False,True,True,True,True,True,1,3,127,11,44,16,25,27,476,40869
False,False,False,False,True,False,1,0,51,3,51,29,51,25,508,44859
True,False,False,False,True,False,1,0,111,3,119,28,48,24,356,45342
False,True,False,True,True,True,1,3,151,6,83,21,31,25,530,44712
True,True,False,True,True,True,1,3,115,6,61,26,44,27,491,43281
False,True,True,True,True,True,1,3,147,9,225,30,33,37,336,49868
True,True,True,True,True,True,1,3,113,9,24,42,33,31,654,58067
True,False,False,False,True,True,1,0,65,5,38,19,23,7,420,34640
False,False,False,False,True,True,1,0,77,5,58,6,10,20,374,26371
True,True,False,True,True,True,1,3,108,4,26,20,29,7,342,37310
False,True,False,True,True,True,1,3,75,4,37,6,15,16,363,26905
False,True,False,True,False,True,0,1,78,2,57,7,15,30,334,30046
True,True,False,True,False,True,0,1,71,2,69,35,29,9,512,44427
True,False,False,False,True,True,1,1,184,4,92,24,49,29,433,47777
False,False,False,False,True,True,1,1,120,4,59,29,36,26,665,52452
True,True,True,True,False,True,1,3,263,9,114,23,52,18,529,52891
False,True,True,True,False,True,1,3,190,9,75,21,24,27,632,52077
False,False,False,False,False,False,0,0,68,0,52,5,10,17,287,21685
True,False,False,False,False,False,0,0,74,0,39,12,19,6,281,29526
True,True,True,True,True,True,1,3,96,9,111,21,36,24,448,44620
False,True,True,True,True,True,1,3,99,9,263,19,33,23,391,40293
True,False,True,False,True,False,1,2,116,8,79,21,30,16,320,40025
False,False,True,False,True,False,1,2,105,8,82,11,24,20,519,34739
True,True,True,True,True,True,1,5,181,9,79,28,52,22,589,55600
False,True,True,True,True,True,1,5,157,9,82,17,30,25,785,49531
False,False,False,False,False,False,0,0,92,0,55,10,12,18,364,29280
True,False,False,False,False,False,0,0,112,0,51,18,18,9,414,41525
False,True,False,True,True,True,2,4,152,4,80,21,29,31,668,50929
True,True,False,True,True,True,2,4,175,4,75,29,66,22,646,55934
False,True,False,False,True,False,1,2,162,3,81,15,36,28,496,48518
True,True,False,False,True,False,1,2,208,3,97,26,65,17,568,59074
False,False,False,False,False,False,0,0,42,0,23,6,4,20,312,18769
